crawl,12,2,3,4,6,9
CC-MAIN-2009-2010,,0.8204459894859851,,,,
CC-MAIN-2012,,0.7976991186989425,0.7891972139777857,,,
CC-MAIN-2013-20,,0.9071808806657321,0.8005125166895182,0.796764696921312,,
CC-MAIN-2013-48,,0.6963267471455574,0.7929632045585264,0.7392162803154453,,
CC-MAIN-2014-10,,0.5872303701103206,0.5261193413503087,0.6611850748632512,0.6628856882331876,
CC-MAIN-2014-15,,0.45920183475125625,0.3901042638221014,0.38594579415845376,0.5451397952498407,
CC-MAIN-2014-23,,0.40138390649838274,0.3291796627496876,0.2987537865544119,0.44164625293525744,
CC-MAIN-2014-35,,0.3671356225056882,0.2948198163322158,0.2580534219581395,0.2564015539887648,0.4366074442388523
CC-MAIN-2014-41,,0.38845720527624694,0.27502427715850747,0.2388240672858075,0.21031691155984109,0.3663938813781721
CC-MAIN-2014-42,,0.32334865146544034,0.252335239178384,0.20474564371344176,0.17683935529598155,0.29200205829298226
CC-MAIN-2014-49,0.32888131245175806,0.3274061204459602,0.26273027410622773,0.2168853396617772,0.17102829689848154,0.17604414862428988
CC-MAIN-2014-52,0.28637140259311783,0.5077127141725486,0.28877031592902,0.23215534415794184,0.1680087755625187,0.1526767282146204
CC-MAIN-2015-06,0.24408100992169118,0.5370525941873981,0.3767957985303196,0.24784562115660508,0.1783872198777798,0.14295219956240438
CC-MAIN-2015-11,0.15226699536404462,0.5651762063119792,0.4107651190426624,0.31861655216430407,0.19499601854200993,0.14378720161765118
CC-MAIN-2015-14,0.13389476322941293,0.572725695132397,0.4232182525157265,0.3367381340002062,0.20721699336882085,0.14356370451300024
CC-MAIN-2015-18,0.1262000917399002,0.5659355028219812,0.41310179190757845,0.3339409643431045,0.2389673395918108,0.15077378297519378
CC-MAIN-2015-22,0.12414301593232033,0.535148823325548,0.40436576061500484,0.3249799692997919,0.24059828958396504,0.15484027882682613
CC-MAIN-2015-27,0.1236871027991238,0.5621616659784482,0.4055198389330237,0.33088264872516726,0.2440473103288154,0.16146244487083952
CC-MAIN-2015-32,0.128543174467744,0.5606302660558359,0.40901813639913903,0.32545201255664685,0.2423287954491851,0.1776014965059656
CC-MAIN-2015-35,0.13153211454444527,0.5351794525423853,0.40280537784788634,0.324379949340055,0.24108772067266238,0.18002559819429348
CC-MAIN-2015-40,0.1371699807037077,0.5932394637912694,0.42162493428197245,0.34015975166977597,0.24750752308693802,0.1844353409518684
CC-MAIN-2015-48,0.14887178032108295,0.595788572285348,0.42537956820346573,0.3365037068102651,0.2502156147209208,0.18469550219049455
CC-MAIN-2016-07,0.15185891867627319,0.5448361470212105,0.4295409945300831,0.3410563835632945,0.25148024842257366,0.18644824913485364
CC-MAIN-2016-18,0.1534636065973147,0.5745311169541301,0.42043464009036396,0.35321657470003365,0.2533319149767353,0.18775601955506843
CC-MAIN-2016-22,0.16079885141612382,0.6140446216921942,0.4461556268162338,0.3615238380782085,0.27198784561123945,0.19996694381916252
CC-MAIN-2016-26,0.16357334342201038,0.624331458425338,0.46417088310242594,0.3718352446017776,0.28258678891679184,0.20375066785162085
CC-MAIN-2016-30,0.1687104050581055,0.6123264495607642,0.45785199011358624,0.3759009143961114,0.2812719233743198,0.20906596788945894
CC-MAIN-2016-36,0.1724232350900049,0.5803703226052739,0.4505861809043592,0.3668843739361133,0.280522919509466,0.21356589611272228
CC-MAIN-2016-40,0.17700444828084858,0.5772181189351094,0.4327739430105675,0.3641417763991172,0.28089011965964317,0.2196383776268724
CC-MAIN-2016-44,0.23863770885828303,0.7074853906006754,0.5592791198437983,0.4712676340220083,0.3768393476506316,0.2927326228609394
CC-MAIN-2016-50,0.24404228207705456,0.6315583798335336,0.5203567244847304,0.44656795699541624,0.3626144506244168,0.2924209988573579
CC-MAIN-2017-04,0.24571978039689835,0.6209720706022204,0.4807052040031191,0.4216923205967007,0.3452207574266147,0.2863636183116042
CC-MAIN-2017-09,0.242987953912996,0.6315426936775745,0.4786614428308576,0.4020218562237697,0.3355405568394313,0.27895734085342255
CC-MAIN-2017-13,0.25331950089969973,0.6594179157920166,0.514036844612426,0.42322916376453873,0.34381768869440016,0.28699766167248936
CC-MAIN-2017-17,0.25554965574925115,0.7208797760609941,0.5499168492496627,0.44198729466030123,0.3449456384431242,0.28705053120171237
CC-MAIN-2017-22,0.2544989316777723,0.7989926483974771,0.584267636532351,0.4628541949779904,0.34649031204017006,0.2865208595658144
CC-MAIN-2017-26,0.26204662782848087,0.8194097773982687,0.636862203230058,0.5032717572702338,0.3678465874300458,0.29602165851798923
CC-MAIN-2017-30,0.263732496042779,0.9011315059950287,0.6879950807727075,0.546210899869338,0.3925776598319552,0.29901713755379933
CC-MAIN-2017-34,0.2723359293020135,0.932680312025588,0.6886587993016015,0.5780570406101786,0.41958272344662495,0.3134916354770109
CC-MAIN-2017-39,0.2836737611645958,0.9432725770508911,0.7605865071646298,0.6115657067498531,0.45562291577276154,0.33388929689105307
CC-MAIN-2017-43,0.28983027222556035,0.9763759154255288,0.735817141440195,0.6366139166638247,0.4751588369481346,0.3503828469986155
CC-MAIN-2017-47,0.3008287707459672,0.9789102761705266,0.7821892661316413,0.6367733137802307,0.4962420190921558,0.3671325000325967
CC-MAIN-2017-51,0.31181885282985183,0.9879171078021366,0.7862541595525948,0.6635335228944688,0.5249368502960811,0.38623395572737057
CC-MAIN-2018-05,0.3311890295493233,0.9790956234549482,0.8641276785334705,0.6985806660610032,0.5433006315838758,0.4102956314668422
CC-MAIN-2018-09,0.35005539156540527,0.9893650738634692,0.8871449624297021,0.7408500842994445,0.5722057422744891,0.4315759651905197
CC-MAIN-2018-13,0.3633005168816331,0.9849762741901329,0.8927101073237032,0.7515568162905554,0.5743260531689971,0.4476170071369132
CC-MAIN-2018-17,0.3719893318354178,0.9746905466761717,0.8750871472566547,0.7513090068959346,0.587098451440846,0.4508558045605048
CC-MAIN-2018-22,0.3820410543113107,0.9729136754872547,0.8749433990264481,0.7636522098072931,0.5986022839663893,0.46389142942652806
CC-MAIN-2018-26,0.3936771276196776,0.9842451945288899,0.872666861023734,0.763969212462316,0.6027278596506531,0.46404235041510616
CC-MAIN-2018-30,0.3940104806775429,0.9828633788856977,0.9100032027655349,0.7794877691304293,0.5960132516329919,0.4692322760844908
CC-MAIN-2018-34,0.40518700736324664,0.9849433887914855,0.8776709777298304,0.7828601179647521,0.6129749612697213,0.47975234457094795
CC-MAIN-2018-39,0.40429257999736495,0.9850429450970525,0.842744740912423,0.7368202998135831,0.6182158129650842,0.4815657137489582
CC-MAIN-2018-43,0.40986236765671713,0.9875098929295035,0.8056256224842826,0.6969574592097793,0.602795497090341,0.47739262935458404
CC-MAIN-2018-47,0.4183286948321355,0.9851878923464158,0.8353289355865292,0.7051557203975016,0.5871254609913973,0.4887070748513113
CC-MAIN-2018-51,0.4223515022169222,0.9703818605341568,0.832024879687158,0.7012737676369074,0.5669574652468806,0.49405674874076994
CC-MAIN-2019-04,0.42706326782452103,0.9955783107467604,0.8424239466196405,0.7136951059605888,0.5656271210686603,0.4955660238878032
CC-MAIN-2019-09,0.43278771010193423,0.9738504159025088,0.8281770621078759,0.7157320200654022,0.5715667674682556,0.48205816427298653
CC-MAIN-2019-13,0.4394016269869078,0.9720980278621674,0.825170607770718,0.7219766979552026,0.5831553106793371,0.4756603415204108
CC-MAIN-2019-18,0.4415304344725601,0.9844032167833736,0.8263191396363284,0.7278775495830345,0.5985162243535235,0.47605127841068623
CC-MAIN-2019-22,0.4400949698606783,0.9822943915659385,0.84881298775504,0.7326223163494193,0.6117841845496279,0.4893704089966595
CC-MAIN-2019-26,0.4431101709861017,0.9837702399629583,0.8535971522256837,0.7506605098472633,0.6196656679344847,0.507646782440061
CC-MAIN-2019-30,0.4427253465076758,0.9659174755516563,0.8397028270417811,0.7505028814659906,0.6195054483704832,0.519336502737489
CC-MAIN-2019-35,0.46005160661399613,0.974083020502518,0.8475631146898805,0.7552996765573766,0.6369975913007149,0.535457798751319
CC-MAIN-2019-39,0.4788109747023626,0.9831013097976106,0.8708043401790095,0.7700958279168453,0.6516191191772345,0.5502632716393523
CC-MAIN-2019-43,0.4894667774553086,0.9714084810339135,0.8575321195871729,0.767312487190636,0.6544579394233566,0.5523731266737193
CC-MAIN-2019-47,0.5052866941480031,0.9637429637443959,0.8636575103307368,0.780776164897581,0.6645426663718306,0.5692786228374161
CC-MAIN-2019-51,0.5149199991224398,0.9673806270620194,0.867439000261607,0.8008686175526364,0.6723844536970436,0.5737026303145594
CC-MAIN-2020-05,0.5103966250807642,0.8732885377550882,0.8059522850465106,0.7556917785121721,0.6542352588532808,0.5667962794813537
